date,ticker,close,momentum_5d,daily_return,rolling_mean_return_20d,sector_Communication Services,sector_Consumer Discretionary,sector_Consumer Staples,sector_Energy,sector_Financials,sector_Health Care,sector_Industrials,sector_Information Technology,sector_Materials,sector_Real Estate,sector_Utilities
2022-07-22 13:30:00,XLY,77.375,0.06842035289058401,-0.005782164675720569,0.0046375030348261735,0,1,0,0,0,0,0,0,0,0,0
2022-07-25 13:30:00,XLY,76.70999908447266,0.05617516157709446,-0.008594519102130493,0.002300859467268118,0,1,0,0,0,0,0,0,0,0,0
2022-07-26 13:30:00,XLY,74.23999786376953,-0.008215957058094192,-0.032199208058693474,0.0012147471109251184,0,1,0,0,0,0,0,0,0,0,0
2022-07-27 13:30:00,XLY,77.05000305175781,0.012683235577275465,0.037850286487677964,0.0051045105520144685,0,1,0,0,0,0,0,0,0,0,0
2022-07-28 13:30:00,XLY,78.375,0.007067177299391325,0.017196585279200205,0.006003727029821643,0,1,0,0,0,0,0,0,0,0,0
2022-07-29 13:30:00,XLY,81.41500091552734,0.05221325900520002,0.038787890469248465,0.008677731697945657,0,1,0,0,0,0,0,0,0,0,0
2022-08-01 13:30:00,XLY,81.81999969482422,0.06661453097821646,0.004974498246546499,0.008006323187985543,0,1,0,0,0,0,0,0,0,0,0
2022-08-02 13:30:00,XLY,81.26000213623047,0.09455824992536566,-0.006844262535840251,0.006546330971980119,0,1,0,0,0,0,0,0,0,0,0
2022-08-03 13:30:00,XLY,83.23999786376953,0.08033737270397823,0.024366178630166102,0.0079288152642217,0,1,0,0,0,0,0,0,0,0,0
2022-08-04 13:30:00,XLY,83.58000183105469,0.06641150661632778,0.00408462248931829,0.006843354098156928,0,1,0,0,0,0,0,0,0,0,0
2022-08-05 13:30:00,XLY,82.15499877929688,0.009089207829615198,-0.017049569520688146,0.005984046441105012,0,1,0,0,0,0,0,0,0,0,0
2022-08-08 13:30:00,XLY,82.5250015258789,0.008616497600638429,0.004503715563017874,0.007579046607657514,0,1,0,0,0,0,0,0,0,0,0
2022-08-09 13:30:00,XLY,81.20999908447266,-0.0006153464243574547,-0.015934594572456717,0.007084368230068821,0,1,0,0,0,0,0,0,0,0,0
2022-08-10 13:30:00,XLY,83.5,0.003123524061785732,0.028198509313432485,0.008084398408776,0,1,0,0,0,0,0,0,0,0,0
2022-08-11 13:30:00,XLY,83.07499694824219,-0.006042173627051284,-0.005089856907279144,0.007871967239037964,0,1,0,0,0,0,0,0,0,0,0
2022-08-12 13:30:00,XLY,84.95500183105469,0.03408195597786823,0.022630213083050688,0.008196685708508405,0,1,0,0,0,0,0,0,0,0,0
2022-08-15 13:30:00,XLY,85.54000091552734,0.03653437544866889,0.006885987544747563,0.00839599814168182,0,1,0,0,0,0,0,0,0,0,0
2022-08-16 13:30:00,XLY,86.48500061035156,0.0649550743177818,0.01104745948924446,0.007416630659269036,0,1,0,0,0,0,0,0,0,0,0
2022-08-17 13:30:00,XLY,85.55500030517578,0.024610782097913564,-0.01075331327527873,0.0060573794819262505,0,1,0,0,0,0,0,0,0,0,0
2022-08-18 13:30:00,XLY,85.52999877929688,0.029551633117533838,-0.00029222752369495453,0.004899311521193406,0,1,0,0,0,0,0,0,0,0,0
2022-08-19 13:30:00,XLY,83.76499938964844,-0.014007444126394653,-0.02063602729847891,0.004156618390055489,0,1,0,0,0,0,0,0,0,0,0
2022-08-22 13:30:00,XLY,81.44000244140625,-0.04793077426045311,-0.027756186535942473,0.0031985350183648897,0,1,0,0,0,0,0,0,0,0,0
2022-08-23 13:30:00,XLY,81.66999816894531,-0.05567442223998709,0.002824112483352792,0.004949701045467203,0,1,0,0,0,0,0,0,0,0,0
2022-08-24 13:30:00,XLY,82.0199966430664,-0.04131849277657618,0.004285520778353424,0.003271462760000976,0,1,0,0,0,0,0,0,0,0,0
2022-08-25 13:30:00,XLY,83.0,-0.02958025038472556,0.011948346708649193,0.0030090508314734254,0,1,0,0,0,0,0,0,0,0,0
2022-08-26 13:30:00,XLY,79.83999633789062,-0.04685731606705956,-0.038072333278426185,-0.000833960355910307,0,1,0,0,0,0,0,0,0,0,0
2022-08-29 13:30:00,XLY,79.41500091552734,-0.02486494922855431,-0.005323089201615949,-0.0013488397283184296,0,1,0,0,0,0,0,0,0,0,0
2022-08-30 13:30:00,XLY,78.52999877929688,-0.038447403698392724,-0.011144017201131007,-0.0015638274615829672,0,1,0,0,0,0,0,0,0,0,0
2022-08-31 13:30:00,XLY,77.75499725341797,-0.0519995070008209,-0.009868859517711104,-0.0032755793689768276,0,1,0,0,0,0,0,0,0,0,0
2022-09-01 13:30:00,XLY,78.46499633789062,-0.05463859833866713,0.009131234127095933,-0.0030232487870879452,0,1,0,0,0,0,0,0,0,0,0
2022-09-02 13:30:00,XLY,77.74500274658203,-0.026239900894313384,-0.009175984514268154,-0.002629569536766946,0,1,0,0,0,0,0,0,0,0,0
2022-09-06 13:30:00,XLY,77.58499908447266,-0.023043528426087145,-0.002058057192832363,-0.0029576581745594578,0,1,0,0,0,0,0,0,0,0,0
2022-09-07 13:30:00,XLY,79.96499633789062,0.018273240556474724,0.030675997699332047,-0.0006271285609700195,0,1,0,0,0,0,0,0,0,0,0
2022-09-08 13:30:00,XLY,80.70999908447266,0.03800401177333712,0.009316610775970569,-0.0015712234878431154,0,1,0,0,0,0,0,0,0,0,0
2022-09-09 13:30:00,XLY,82.23999786376953,0.048110644262605584,0.01895674385642776,-0.00036889344965777,0,1,0,0,0,0,0,0,0,0,0
2022-09-12 13:30:00,XLY,83.30000305175781,0.07145154169307677,0.01288916847668431,-0.000855945679976089,0,1,0,0,0,0,0,0,0,0,0
2022-09-13 13:30:00,XLY,79.00499725341797,0.01830248354323305,-0.05156069196865665,-0.0037782796556462992,0,1,0,0,0,0,0,0,0,0,0
2022-09-14 13:30:00,XLY,80.0199966430664,0.0006878047607652427,0.012847280867471111,-0.0036882885867349667,0,1,0,0,0,0,0,0,0,0,0
2022-09-15 13:30:00,XLY,79.61000061035156,-0.013629023498932469,-0.005123669706506684,-0.0034068064082963647,0,1,0,0,0,0,0,0,0,0,0
2022-09-16 13:30:00,XLY,78.97000122070312,-0.039761633365836824,-0.008039183327995358,-0.0037941541985113845,0,1,0,0,0,0,0,0,0,0,0
2022-09-19 13:30:00,XLY,79.91999816894531,-0.04057628762285115,0.01202984593589096,-0.002160860536792891,0,1,0,0,0,0,0,0,0,0,0
2022-09-20 13:30:00,XLY,78.56500244140625,-0.00556920229489255,-0.01695440138367743,-0.001620771279179639,0,1,0,0,0,0,0,0,0,0,0
2022-09-21 13:30:00,XLY,76.70500183105469,-0.0414270801184663,-0.02367467132377099,-0.0029457104695358284,0,1,0,0,0,0,0,0,0,0,0
2022-09-22 13:30:00,XLY,74.93499755859375,-0.058723816303424714,-0.02307547396139087,-0.004313760206523043,0,1,0,0,0,0,0,0,0,0,0
2022-09-23 13:30:00,XLY,73.20999908447266,-0.07293911671765807,-0.023019931011170947,-0.00606217409251405,0,1,0,0,0,0,0,0,0,0,0
2022-09-26 13:30:00,XLY,73.04499816894531,-0.08602352549441661,-0.002253802999463983,-0.00427124757856594,0,1,0,0,0,0,0,0,0,0,0
2022-09-27 13:30:00,XLY,73.2750015258789,-0.06733279133380832,0.0031487899609718983,-0.0038476536204365475,0,1,0,0,0,0,0,0,0,0,0
2022-09-28 13:30:00,XLY,75.25499725341797,-0.01890365090962909,0.027021435500615754,-0.0019393809853492094,0,1,0,0,0,0,0,0,0,0,0
2022-09-29 13:30:00,XLY,72.65499877929688,-0.030426354221391394,-0.03454918037357324,-0.0031733970281423163,0,1,0,0,0,0,0,0,0,0,0
2022-09-30 13:30:00,XLY,71.2249984741211,-0.027113790946250216,-0.0196820635772037,-0.004614061913357298,0,1,0,0,0,0,0,0,0,0,0
2022-10-03 13:30:00,XLY,71.29499816894531,-0.023957834812350032,0.000982796719183554,-0.004106122851684713,0,1,0,0,0,0,0,0,0,0,0
2022-10-04 13:30:00,XLY,73.78500366210938,0.006960110891984783,0.034925388275676594,-0.002256950578259265,0,1,0,0,0,0,0,0,0,0,0
2022-10-05 13:30:00,XLY,73.3499984741211,-0.025313917332052682,-0.005895577236538996,-0.004085529325052817,0,1,0,0,0,0,0,0,0,0,0
2022-10-06 13:30:00,XLY,72.83000183105469,0.002408685633447094,-0.007089252268353774,-0.004905822477269034,0,1,0,0,0,0,0,0,0,0,0
2022-10-07 13:30:00,XLY,70.32499694824219,-0.012636034330080204,-0.03439523300608194,-0.0075734213203945185,0,1,0,0,0,0,0,0,0,0,0
2022-10-10 13:30:00,XLY,69.88999938964844,-0.019706835197154993,-0.006185532562680396,-0.008527156372362754,0,1,0,0,0,0,0,0,0,0,0
2022-10-11 13:30:00,XLY,69.31999969482422,-0.06051370530158362,-0.008155668905452051,-0.0063569052192025246,0,1,0,0,0,0,0,0,0,0,0
2022-10-12 13:30:00,XLY,69.5,-0.05248805118216093,0.0025966576163909405,-0.006869436381756533,0,1,0,0,0,0,0,0,0,0,0
2022-10-13 13:30:00,XLY,70.26000213623047,-0.03528765110820542,0.010935282535690094,-0.006066488769646694,0,1,0,0,0,0,0,0,0,0,0
2022-10-14 13:30:00,XLY,67.63500213623047,-0.03825090549227472,-0.03736122858223467,-0.00753259103235866,0,1,0,0,0,0,0,0,0,0,0
2022-10-17 13:30:00,XLY,70.37999725341797,0.007010986808537734,0.040585422199862276,-0.006104812219160094,0,1,0,0,0,0,0,0,0,0,0
2022-10-18 13:30:00,XLY,71.3499984741211,0.029284460303430127,0.013782342406329251,-0.00456797502965976,0,1,0,0,0,0,0,0,0,0,0
2022-10-19 13:30:00,XLY,70.55000305175781,0.01510795757924921,-0.011212269649219953,-0.003944854945932208,0,1,0,0,0,0,0,0,0,0,0
2022-10-20 13:30:00,XLY,69.18499755859375,-0.015300377810298693,-0.019348057180984757,-0.0037584841069119024,0,1,0,0,0,0,0,0,0,0,0
2022-10-21 13:30:00,XLY,71.19999694824219,0.05270931765228748,0.029124802496985014,-0.0011512474315041044,0,1,0,0,0,0,0,0,0,0,0
2022-10-24 13:30:00,XLY,71.49500274658203,0.01584264757995446,0.004143340041914634,-0.0008313902794351736,0,1,0,0,0,0,0,0,0,0,0
2022-10-25 13:30:00,XLY,73.28500366210938,0.027119905106797182,0.025036727697907768,0.00026300660741161995,0,1,0,0,0,0,0,0,0,0,0
2022-10-26 13:30:00,XLY,72.69499969482422,0.030403919918936984,-0.008050814461379452,-0.0014906058906881403,0,1,0,0,0,0,0,0,0,0,0
2022-10-27 13:30:00,XLY,72.41500091552734,0.046686470635459054,-0.0038516924200057145,4.426850699023599e-05,0,1,0,0,0,0,0,0,0,0,0
2022-10-28 13:30:00,XLY,72.4800033569336,0.017977618870150813,0.0008976377902980559,0.0010732535753653239,0,1,0,0,0,0,0,0,0,0,0
2022-10-31 13:30:00,XLY,72.01499938964844,0.007273188657808127,-0.006415617353040193,0.0007033328717541365,0,1,0,0,0,0,0,0,0,0,0
2022-11-01 13:30:00,XLY,71.28500366210938,-0.027290712970709174,-0.010136717818871377,-0.001549772432973262,0,1,0,0,0,0,0,0,0,0,0
2022-11-02 13:30:00,XLY,68.58999633789062,-0.05646885444895133,-0.037806090843357065,-0.0031452981133141657,0,1,0,0,0,0,0,0,0,0,0
2022-11-03 13:30:00,XLY,68.18000030517578,-0.05848236631650017,-0.005977490226054316,-0.0030897100111991925,0,1,0,0,0,0,0,0,0,0,0
2022-11-04 13:30:00,XLY,68.75,-0.051462516337987596,0.008360218425826904,-0.0009519374396037506,0,1,0,0,0,0,0,0,0,0,0
2022-11-07 14:30:00,XLY,68.2699966430664,-0.05200309349888499,-0.006981867009943188,-0.00099175416196689,0,1,0,0,0,0,0,0,0,0,0
2022-11-08 14:30:00,XLY,68.0999984741211,-0.04467987689367592,-0.0024900860891221566,-0.0007084750211503954,0,1,0,0,0,0,0,0,0,0,0
2022-11-09 14:30:00,XLY,66.0199966430664,-0.03746901635865074,-0.030543346221147405,-0.0023654752130273125,0,1,0,0,0,0,0,0,0,0,0
2022-11-10 14:30:00,XLY,70.84500122070312,0.039087722258708046,0.07308398701870367,0.000741960011123366,0,1,0,0,0,0,0,0,0,0,0
2022-11-11 14:30:00,XLY,72.54499816894531,0.055199973366477195,0.02399600421977821,0.00380982165122401,0,1,0,0,0,0,0,0,0,0,0
2022-11-14 14:30:00,XLY,71.3949966430664,0.04577413437323474,-0.015852251084226943,0.0009879379870195494,0,1,0,0,0,0,0,0,0,0,0
2022-11-15 14:30:00,XLY,72.37000274658203,0.06270197310038994,0.013656504648219103,0.000981646099114042,0,1,0,0,0,0,0,0,0,0,0
2022-11-16 14:30:00,XLY,71.26499938964844,0.0794456681804887,-0.015268803578783685,0.0007788194026358553,0,1,0,0,0,0,0,0,0,0,0
2022-11-17 14:30:00,XLY,70.4000015258789,-0.00628131395520648,-0.012137765679896662,0.00113933397769026,0,1,0,0,0,0,0,0,0,0,0
2022-11-18 14:30:00,XLY,70.49500274658203,-0.028258260033161453,0.0013494491284662402,-0.0002494336907356787,0,1,0,0,0,0,0,0,0,0,0
2022-11-21 14:30:00,XLY,69.4749984741211,-0.026892615158232824,-0.01446917132733061,-0.001180059259197941,0,1,0,0,0,0,0,0,0,0,0
2022-11-22 14:30:00,XLY,70.26000213623047,-0.029155734838647862,0.011299081386835663,-0.001866941574751546,0,1,0,0,0,0,0,0,0,0,0
2022-11-23 14:30:00,XLY,71.2750015258789,0.00014035131293255176,0.014446333031422398,-0.0007420842001114536,0,1,0,0,0,0,0,0,0,0,0
2022-11-25 14:30:00,XLY,71.31500244140625,0.012997171813852848,0.0005612194271622517,-0.0005214386077530553,0,1,0,0,0,0,0,0,0,0,0
2022-11-28 14:30:00,XLY,70.875,0.005390414052241388,-0.006169844020797233,-0.0008748126983078198,0,1,0,0,0,0,0,0,0,0,0
2022-11-29 14:30:00,XLY,70.6500015258789,0.016912602771707697,-0.003174581645447483,-0.0007127609129281842,0,1,0,0,0,0,0,0,0,0,0
2022-11-30 14:30:00,XLY,73.08499908447266,0.04020775494376827,0.0344656405662187,0.0015173570063263197,0,1,0,0,0,0,0,0,0,0,0
2022-12-01 14:30:00,XLY,73.07499694824219,0.025254231972337893,-0.0001368562133921003,0.003400818737824568,0,1,0,0,0,0,0,0,0,0,0
2022-12-02 14:30:00,XLY,72.9800033569336,0.02334713396238519,-0.001299946565524679,0.0036346959208510498,0,1,0,0,0,0,0,0,0,0,0
2022-12-05 14:30:00,XLY,70.875,0.0,-0.028843563443514242,0.0017745068273839926,0,1,0,0,0,0,0,0,0,0,0
2022-12-06 14:30:00,XLY,69.7699966430664,-0.012455836713466395,-0.01559087628830469,0.0013440563634659175,0,1,0,0,0,0,0,0,0,0,0
2022-12-07 14:30:00,XLY,69.3499984741211,-0.05110488687335957,-0.0060197533202411835,0.0011675730019099662,0,1,0,0,0,0,0,0,0,0,0
2022-12-08 14:30:00,XLY,70.0199966430664,-0.04180636924746761,0.009661112958716744,0.0031777959609031736,0,1,0,0,0,0,0,0,0,0,0
2022-12-09 14:30:00,XLY,69.71499633789062,-0.04473837858124419,-0.004355902882008822,-0.0006941985341324508,0,1,0,0,0,0,0,0,0,0,0
2022-12-12 14:30:00,XLY,69.88999938964844,-0.013897715842702829,0.0025102640887997296,-0.0017684855406813749,0,1,0,0,0,0,0,0,0,0,0
2022-12-13 14:30:00,XLY,69.88999938964844,0.0017199763846333926,0.0,-0.0009758729864700278,0,1,0,0,0,0,0,0,0,0,0
2022-12-14 14:30:00,XLY,69.37000274658203,0.0002884538269802839,-0.007440215304157283,-0.002030708984088847,0,1,0,0,0,0,0,0,0,0,0
2022-12-15 14:30:00,XLY,68.2300033569336,-0.025564029876457672,-0.016433607388095517,-0.0020889491745544387,0,1,0,0,0,0,0,0,0,0,0
2022-12-16 14:30:00,XLY,66.95500183105469,-0.03958968158671283,-0.01868681610946077,-0.002416401696032644,0,1,0,0,0,0,0,0,0,0,0
2022-12-19 14:30:00,XLY,65.69999694824219,-0.05995138758045038,-0.018744004906148914,-0.0034210743977634017,0,1,0,0,0,0,0,0,0,0,0
2022-12-20 14:30:00,XLY,64.93499755859375,-0.070897150870323,-0.011643826867314688,-0.0032798071747626055,0,1,0,0,0,0,0,0,0,0,0
2022-12-21 14:30:00,XLY,65.97000122070312,-0.04901256150009925,0.01593907293482899,-0.003047807597362939,0,1,0,0,0,0,0,0,0,0,0
2022-12-22 14:30:00,XLY,64.2750015258789,-0.057965728220248924,-0.02569349194270265,-0.005054798846069191,0,1,0,0,0,0,0,0,0,0,0
2022-12-23 14:30:00,XLY,64.71499633789062,-0.03345538693010852,0.006845504497336563,-0.004740584592560476,0,1,0,0,0,0,0,0,0,0,0
2022-12-27 14:30:00,XLY,63.665000915527344,-0.03097406586362539,-0.01622491666199033,-0.005243338224620131,0,1,0,0,0,0,0,0,0,0,0
2022-12-28 14:30:00,XLY,63.130001068115234,-0.027796974795445073,-0.008403358826963081,-0.005504777083695911,0,1,0,0,0,0,0,0,0,0,0
2022-12-29 14:30:00,XLY,64.75499725341797,-0.018417522279867038,0.02574047454156414,-0.005941035384928639,0,1,0,0,0,0,0,0,0,0,0
2022-12-30 14:30:00,XLY,64.58000183105469,0.004745239952316238,-0.002702423438895929,-0.00606931374620383,0,1,0,0,0,0,0,0,0,0,0
2023-01-03 14:30:00,XLY,64.19499969482422,-0.008035179981335294,-0.005961630927754702,-0.006302397964315332,0,1,0,0,0,0,0,0,0,0,0
2023-01-04 14:30:00,XLY,65.125,0.022932522790816146,0.01448711441073125,-0.004135864071603057,0,1,0,0,0,0,0,0,0,0,0
2023-01-05 14:30:00,XLY,64.5199966430664,0.022017987508845538,-0.009289878801283624,-0.003820814197252004,0,1,0,0,0,0,0,0,0,0,0
2023-01-06 14:30:00,XLY,66.03500366210938,0.01976691318018453,0.02348120114488217,-0.002345766473995836,0,1,0,0,0,0,0,0,0,0,0
2023-01-09 14:30:00,XLY,66.43499755859375,0.02872399620538646,0.006057301041900054,-0.002525957069836671,0,1,0,0,0,0,0,0,0,0,0
2023-01-10 14:30:00,XLY,67.2699966430664,0.047900879552307485,0.01256866283070468,-0.0016797287842009955,0,1,0,0,0,0,0,0,0,0,0
2023-01-11 14:30:00,XLY,69.08499908447266,0.0608061279765475,0.02698086118595522,-0.00045619892934322114,0,1,0,0,0,0,0,0,0,0,0
2023-01-12 14:30:00,XLY,69.19999694824219,0.0725356563650521,0.0016645851529781819,-0.00037296967169431205,0,1,0,0,0,0,0,0,0,0,0
2023-01-13 14:30:00,XLY,69.8499984741211,0.05777231165962293,0.009393086048328447,0.00046869539592997445,0,1,0,0,0,0,0,0,0,0,0
2023-01-17 14:30:00,XLY,69.9000015258789,0.052156304577705814,0.0007158633192574371,0.001326168931297622,0,1,0,0,0,0,0,0,0,0,0
2023-01-18 14:30:00,XLY,68.98999786376953,0.025568623554858005,-0.013018650103640783,0.0016095772315886214,0,1,0,0,0,0,0,0,0,0,0
2023-01-19 14:30:00,XLY,67.84500122070312,-0.01794887284073554,-0.016596560059725762,0.001716949473909779,0,1,0,0,0,0,0,0,0,0,0
2023-01-20 14:30:00,XLY,69.48999786376953,0.004190764860065643,0.02424639418481478,0.0035114605265162526,0,1,0,0,0,0,0,0,0,0,0
2023-01-23 14:30:00,XLY,70.57499694824219,0.010379362776789414,0.015613744680201602,0.003495194113784883,0,1,0,0,0,0,0,0,0,0,0
2023-01-24 14:30:00,XLY,70.49500274658203,0.008512177506646346,-0.0011334637636445377,0.004723195522737788,0,1,0,0,0,0,0,0,0,0,0
2023-01-25 14:30:00,XLY,70.8550033569336,0.027032983778993325,0.005106753618348003,0.004636257978788361,0,1,0,0,0,0,0,0,0,0,0
2023-01-26 14:30:00,XLY,72.30500030517578,0.06573806476860478,0.02046428451831117,0.006470718037803436,0,1,0,0,0,0,0,0,0,0,0
2023-01-27 14:30:00,XLY,73.94499969482422,0.06410997219755887,0.022681687057970246,0.008024970332050102,0,1,0,0,0,0,0,0,0,0,0
2023-01-30 14:30:00,XLY,72.68499755859375,0.02989728234630995,-0.01703972062249748,0.005885960573847021,0,1,0,0,0,0,0,0,0,0,0
2023-01-31 14:30:00,XLY,74.3499984741211,0.054684666676262816,0.02290707809662007,0.007166435650622821,0,1,0,0,0,0,0,0,0,0,0
2023-02-01 14:30:00,XLY,75.76000213623047,0.06922586333935854,0.018964407411523387,0.008412737567586726,0,1,0,0,0,0,0,0,0,0,0
2023-02-02 14:30:00,XLY,78.08000183105469,0.07987001592565535,0.03062301517167909,0.009219532605634118,0,1,0,0,0,0,0,0,0,0,0
2023-02-03 14:30:00,XLY,75.67500305175781,0.023395812618479006,-0.03080172544694204,0.008143940273351196,0,1,0,0,0,0,0,0,0,0,0
2023-02-06 14:30:00,XLY,75.56500244140625,0.03962309939531661,-0.0014535924138163736,0.006897200595416269,0,1,0,0,0,0,0,0,0,0,0
2023-02-07 14:30:00,XLY,75.73999786376953,0.01869535195931782,0.0023158263310978366,0.006710126859876158,0,1,0,0,0,0,0,0,0,0,0
2023-02-08 14:30:00,XLY,75.09500122070312,-0.008777730950053964,-0.008515931624747841,0.0056558971371035325,0,1,0,0,0,0,0,0,0,0,0
2023-02-09 14:30:00,XLY,74.95500183105469,-0.04002305234010761,-0.0018642970553656157,0.004213639225037491,0,1,0,0,0,0,0,0,0,0,0
2023-02-10 14:30:00,XLY,74.07499694824219,-0.02114312572173016,-0.011740442416317887,0.0035433878465726877,0,1,0,0,0,0,0,0,0,0,0
2023-02-13 14:30:00,XLY,75.16000366210938,-0.005359607837118974,0.01464740814805987,0.003806103951559259,0,1,0,0,0,0,0,0,0,0,0
2023-02-14 14:30:00,XLY,76.05999755859375,0.004224976285314819,0.011974372706664571,0.004369029420929616,0,1,0,0,0,0,0,0,0,0,0
2023-02-15 14:30:00,XLY,76.94999694824219,0.024701986781879848,0.011701280807468128,0.005605025966485061,0,1,0,0,0,0,0,0,0,0,0
2023-02-16 14:30:00,XLY,75.2699966430664,0.004202452195541273,-0.021832363506210095,0.005343235794160845,0,1,0,0,0,0,0,0,0,0,0
2023-02-17 14:30:00,XLY,75.28500366210938,0.0163348871240947,0.00019937584312823553,0.004140884877076517,0,1,0,0,0,0,0,0,0,0,0
2023-02-21 14:30:00,XLY,72.7699966430664,-0.03179892100308468,-0.03340648066287821,0.0016898736099225265,0,1,0,0,0,0,0,0,0,0,0
2023-02-22 14:30:00,XLY,73.13999938964844,-0.03839072130781829,0.005084550826584211,0.002000774339433964,0,1,0,0,0,0,0,0,0,0,0
2023-02-23 14:30:00,XLY,73.08000183105469,-0.05029233620100748,-0.0008203111716492684,0.0017044210999341003,0,1,0,0,0,0,0,0,0,0,0
2023-02-24 14:30:00,XLY,71.93000030517578,-0.04437354174106101,-0.015736200014573987,-0.0001056031267101576,0,1,0,0,0,0,0,0,0,0,0
2023-02-27 14:30:00,XLY,72.81999969482422,-0.03274229723556199,0.01237313201546586,-0.0006210308788353769,0,1,0,0,0,0,0,0,0,0,0
2023-02-28 14:30:00,XLY,72.7699966430664,0.0,-0.0006866664648086385,0.00019662182904906512,0,1,0,0,0,0,0,0,0,0,0
2023-03-01 14:30:00,XLY,71.8550033569336,-0.0175689915701136,-0.012573771174139492,-0.001577420634488913,0,1,0,0,0,0,0,0,0,0,0
2023-03-02 14:30:00,XLY,71.61499786376953,-0.020046578141472038,-0.003340136134596716,-0.002692647811794918,0,1,0,0,0,0,0,0,0,0,0
2023-03-03 14:30:00,XLY,73.15499877929688,0.01703042498156293,0.021503888312010222,-0.0031486041547783617,0,1,0,0,0,0,0,0,0,0,0
2023-03-06 14:30:00,XLY,72.62000274658203,-0.002746456318049151,-0.0073131849038626795,-0.0019741771276243934,0,1,0,0,0,0,0,0,0,0,0
2023-03-07 14:30:00,XLY,71.62999725341797,-0.015665788679915527,-0.013632683223915976,-0.0025831316681293737,0,1,0,0,0,0,0,0,0,0,0
2023-03-08 14:30:00,XLY,71.5,-0.004940551671400617,-0.0018148437582379273,-0.002789665172596162,0,1,0,0,0,0,0,0,0,0,0
2023-03-09 14:30:00,XLY,69.79499816894531,-0.025413666817198477,-0.023846179455310312,-0.0035561775641242853,0,1,0,0,0,0,0,0,0,0,0
2023-03-10 14:30:00,XLY,69.0999984741211,-0.05543025593383455,-0.00995772925076821,-0.003960849173894415,0,1,0,0,0,0,0,0,0,0,0
2023-03-13 13:30:00,XLY,69.24500274658203,-0.04647479857275072,0.0020984699806505525,-0.003268903554045993,0,1,0,0,0,0,0,0,0,0,0
2023-03-14 13:30:00,XLY,70.41999816894531,-0.016892351401212924,0.01696866742374814,-0.0031528405902615797,0,1,0,0,0,0,0,0,0,0,0
2023-03-15 13:30:00,XLY,70.31500244140625,-0.01657339242788458,-0.0014909930455716536,-0.003826108877873391,0,1,0,0,0,0,0,0,0,0,0
2023-03-16 13:30:00,XLY,71.58499908447266,0.02564655007504224,0.01806153166423763,-0.003508096335034916,0,1,0,0,0,0,0,0,0,0,0
2023-03-17 13:30:00,XLY,70.66999816894531,0.022720690730727133,-0.012782020356633783,-0.0030555791775561,0,1,0,0,0,0,0,0,0,0,0
2023-03-20 13:30:00,XLY,70.76000213623047,0.021878826334846613,0.001273581004912261,-0.003001868919466899,0,1,0,0,0,0,0,0,0,0,0
2023-03-21 13:30:00,XLY,72.71499633789062,0.03259014809173033,0.027628520953070446,4.9881161330533885e-05,0,1,0,0,0,0,0,0,0,0,0
2023-03-22 13:30:00,XLY,71.09500122070312,0.011092921172076275,-0.02227869351267986,-0.0013182810556326696,0,1,0,0,0,0,0,0,0,0,0
2023-03-23 13:30:00,XLY,71.0199966430664,-0.007892749160191115,-0.0010549908762766957,-0.001330015040864041,0,1,0,0,0,0,0,0,0,0,0
2023-03-24 13:30:00,XLY,70.79000091552734,0.0016980720205361788,-0.003238464353849224,-0.0007051282578278029,0,1,0,0,0,0,0,0,0,0,0
2023-03-27 13:30:00,XLY,70.93499755859375,0.0024730839044686537,0.002048264460957183,-0.0012213716355532367,0,1,0,0,0,0,0,0,0,0,0
2023-03-28 13:30:00,XLY,70.8499984741211,-0.025648050026755076,-0.0011982672502729441,-0.001246951674826452,0,1,0,0,0,0,0,0,0,0,0
2023-03-29 13:30:00,XLY,72.19499969482422,0.015472233704678207,0.018983786163303984,0.0003309261920457218,0,1,0,0,0,0,0,0,0,0,0
2023-03-30 13:30:00,XLY,72.82499694824219,0.025415381448796515,0.008726328084784685,0.0009342494030147918,0,1,0,0,0,0,0,0,0,0,0
2023-03-31 13:30:00,XLY,74.7699966430664,0.05622256923387159,0.026707858240029303,0.0011944478994157458,0,1,0,0,0,0,0,0,0,0,0
2023-04-03 13:30:00,XLY,74.08499908447266,0.044406874382098005,-0.009161396139466982,0.0011020373376355308,0,1,0,0,0,0,0,0,0,0,0
2023-04-04 13:30:00,XLY,73.96499633789062,0.04396609641293536,-0.0016197981786462146,0.001702681589899019,0,1,0,0,0,0,0,0,0,0,0
2023-04-05 13:30:00,XLY,72.44999694824219,0.003532062531974134,-0.02048265348013456,0.0007692911038041872,0,1,0,0,0,0,0,0,0,0,0
2023-04-06 13:30:00,XLY,72.46499633789062,-0.004943365951768142,0.0002070309217425681,0.001971951622656831,0,1,0,0,0,0,0,0,0,0,0
2023-04-10 13:30:00,XLY,72.78500366210938,-0.0265479880978583,0.00441602622494619,0.0026906393964425514,0,1,0,0,0,0,0,0,0,0,0
2023-04-11 13:30:00,XLY,72.9000015258789,-0.015995107960284916,0.0015799664489046794,0.0026647142198552576,0,1,0,0,0,0,0,0,0,0,0
2023-04-12 13:30:00,XLY,71.7699966430664,-0.02967619554521317,-0.01550075252620342,0.0010412432223576794,0,1,0,0,0,0,0,0,0,0,0
